t_sec,x_m,y_m,vx_mps,vy_mps
289.6484400000002,0.5781768060465807,0.29807570128603944,-0.2653181652285064,0.019201800178481054
289.6584400000002,0.5755236243942957,0.29826771928782425,-0.2766771187982908,0.008197289093003768
289.6684400000002,0.5726432636706149,0.2982396470678995,-0.2901355945924111,-0.004841231150184977
289.67844000000025,0.5697209125024475,0.29817089466482055,-0.29223511681590875,-0.006875240307877006
289.68844000000024,0.5667985613342967,0.298102142261742,-0.2922351168150761,-0.0068752403078575774
289.69844000000023,0.563876210166146,0.2980333898586634,-0.29223511681508163,-0.0068752403078575774
289.7084400000002,0.5609538589979951,0.2979646374555848,-0.29223511681508163,-0.0068752403078575774
289.7184400000002,0.5580315078298443,0.29789588505250625,-0.2922351168150761,-0.0068752403078575774
289.7284400000002,0.5551091566616936,0.2978271326494277,-0.29223511681590875,-0.006875240307877006
289.73844000000025,0.5521868054935262,0.2977583802463487,-0.2922351168159143,-0.006875240307879782
289.74844000000024,0.5492644543253753,0.2976896278432701,-0.29223511681508163,-0.006875240307860353
289.75844000000023,0.5463421031572245,0.2976208754401915,-0.2922351168150761,-0.0068752403078575774
289.7684400000002,0.5434197519890738,0.2975521230371129,-0.29223511681508163,-0.0068752403078575774
289.7784400000002,0.5404974008209229,0.29748337063403435,-0.29223511681508163,-0.0068752403078575774
289.7884400000002,0.5375750496527721,0.2974146182309558,-0.27089072884839416,-0.012357077773270109
289.79844000000026,0.535079586243955,0.29723622907856895,-0.24220203534469076,-0.019725138882409343
289.80844000000025,0.5327310089458783,0.2970201154533076,-0.23485772980766928,-0.021611362526136046
289.81844000000024,0.5303824316478016,0.2968040018280462,-0.23485772980766928,-0.02161136252613327
289.8284400000002,0.5280338543497249,0.2965878882027849,-0.23485772980766928,-0.02161136252613327
289.8384400000002,0.5256852770516482,0.29637177457752356,-0.23485772980766928,-0.021611362526136046
289.8484400000002,0.5233366997535716,0.2961556609522622,-0.23485772980834096,-0.021611362526194333
289.85844000000026,0.5209881224554814,0.2959395473269997,-0.23485772980834096,-0.021611362526194333
289.86844000000025,0.5186395451574047,0.2957234337017383,-0.23485772980766928,-0.021611362526136046
289.87844000000024,0.516290967859328,0.29550732007647695,-0.23485772980766928,-0.02161136252613327
289.88844000000023,0.5139423905612513,0.29529120645121565,-0.23485772980766928,-0.02161136252613327
289.8984400000002,0.5115938132631747,0.2950750928259543,-0.23485772980766928,-0.021611362526136046
289.9084400000002,0.509245235965098,0.29485897920069293,-0.23485772980766928,-0.02161136252613327
289.9184400000002,0.5068966586670213,0.2946428655754316,-0.22609836254923743,-0.02446746082572504
289.92844000000025,0.5047232687141132,0.2943696299841784,-0.2006350856350536,-0.032770072160984154
289.93844000000024,0.5028839569543202,0.29398746413221194,-0.1839311759792961,-0.0382165851966515
289.94844000000023,0.5010446451945273,0.2936052982802454,-0.18393117597929332,-0.0382165851966515
289.9584400000002,0.49920533343473433,0.2932231324282789,-0.1839311759792961,-0.03821658519664872
289.9684400000002,0.49736602167494137,0.2928409665763124,-0.1839311759792961,-0.0382165851966515
289.9784400000002,0.4955267099151484,0.2924588007243459,-0.1839311759798179,-0.038216585196759745
289.98844000000025,0.493687398155345,0.2920766348723772,-0.1839311759798179,-0.038216585196759745
289.99844000000024,0.49184808639555205,0.2916944690204107,-0.18393117597929332,-0.0382165851966515
290.00844000000023,0.49000877463575915,0.2913123031684442,-0.18393117597929332,-0.0382165851966515
290.0184400000002,0.4881694628759662,0.29093013731647765,-0.1839311759792961,-0.0382165851966515
290.0284400000002,0.4863301511161732,0.29054797146451117,-0.1839311759792961,-0.03821658519664872
290.0384400000002,0.48449083935638027,0.2901658056125447,-0.1839311759798179,-0.038216585196759745
290.04844000000026,0.48265152759657687,0.289783639760576,-0.13624418024016094,-0.06651981190404777
290.05844000000025,0.48176595575157705,0.2888354093744637,0.05919432686886106,-0.18251664265890866
290.06844000000024,0.4838354141339541,0.2861333069073978,0.2069458382377043,-0.2702102467065953
290.0784400000002,0.48590487251633113,0.2834312044403318,0.2069458382377043,-0.2702102467065953
290.0884400000002,0.4879743308987082,0.2807291019732659,0.2069458382377043,-0.27021024670659255
